,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_124,1,1,LowReward_Computer,Like Netflix,71.0,Computer,R,9.622405699999945,9.622405699999945,R,1.3905463000000964,1.3905463000000964,6.708080399999972,9.90160149999997,13.925788300000022,15.92670649999991,3.193521099999998,2.0009181999998873,1.1565385999999762,4.024175300000024,6.1823936000000685,15.926762199999985,10.909985799999959,0.01663080000002992,5.00008959999991,5.01672039999994
1,SCN_124,1,5,HighReward_SimPeer,Like board games,99.0,Shiloh,R,20.052307200000087,20.052307200000087,R,0.7331753999999364,0.7331753999999364,17.792052499999954,20.337668399999984,23.02600480000001,25.025695600000063,2.54561590000003,1.999690800000053,1.3274614000001748,2.6883240000001933,17.273635799999965,25.025752499999953,9.094321099999888,N/A,N/A,N/A
2,SCN_124,1,0,LowReward_DisPeer,Like arguing,159.0,Charlie,R,31.330977800000028,31.330977800000028,R,1.1582817999999406,1.1582817999999406,28.642573699999957,31.625308700000005,34.013170400000035,36.01248639999994,2.982735000000048,1.999315999999908,3.0808795000000373,2.3878500000000713,28.127323599999954,36.01254420000009,10.981519700000035,N/A,N/A,N/A
3,SCN_124,1,2,LowReward_SimPeer,Like painting nails,68.0,Shiloh,L,44.08038229999988,44.08038229999988,L,0.7828529000000799,0.7828529000000799,41.767756199999894,44.36564049999993,47.88893329999996,49.888717999999926,2.5978843000000325,1.9997846999999638,5.21308810000005,3.523281300000008,41.2466179999999,49.88876890000006,13.870920800000022,N/A,N/A,N/A
4,SCN_124,1,1,LowReward_Computer,Like cooking shows,77.0,Computer,R,57.45456009999998,57.45456009999998,R,0.6323308000000907,0.6323308000000907,55.29491299999995,57.7405705000001,59.794486400000096,61.79418069999997,2.445657500000152,1.9996942999998737,4.864339699999846,2.053904399999965,54.7736996000001,61.79422959999988,11.900046599999996,N/A,N/A,N/A
5,SCN_124,1,4,HighReward_Computer,Like stand-up comedy,102.0,Computer,R,67.88451259999988,67.88451259999988,R,0.6094833999998173,0.6094833999998173,65.74751259999994,68.17666880000002,71.8836702000001,73.88391499999989,2.4291562000000795,2.000244799999791,3.4052828999999747,3.706974299999956,65.22012100000006,73.88397699999996,12.08394159999989,N/A,N/A,N/A
6,SCN_124,1,5,HighReward_SimPeer,Like drawing,75.0,Shiloh,R,79.60979120000002,79.60979120000002,R,0.41261169999984304,0.41261169999984304,77.66734029999998,79.89846919999991,82.46991780000008,84.4696093,2.2311288999999306,1.9996914999999262,3.2376045000000886,2.571435500000007,77.14161130000002,84.4696649,10.579662199999802,N/A,N/A,N/A
7,SCN_124,1,0,LowReward_DisPeer,Superstitious,2.0,Charlie,R,90.6323683999999,90.6323683999999,R,0.5482676999999967,0.5482676999999967,88.5532174,90.91890820000003,95.02666129999989,97.02644250000003,2.3656908000000385,1.9997812000001431,3.5353675999999723,4.1077404999998635,88.0257517,97.02649180000003,12.551201500000161,N/A,N/A,N/A
8,SCN_124,1,1,LowReward_Computer,Don't like riding bikes,59.0,Computer,L,103.94145129999993,103.94145129999993,L,0.7495831999999609,0.7495831999999609,101.66352929999994,104.2270982,109.23646970000004,111.23668539999994,2.563568900000064,2.000215699999899,4.1002754000001005,5.0093585000001895,101.14736070000004,111.23674159999996,14.204648500000076,N/A,N/A,N/A
9,SCN_124,1,2,LowReward_SimPeer,Like cooking,122.0,Shiloh,R,116.08349720000001,116.08349720000001,R,0.36821680000002743,0.36821680000002743,114.18578200000002,116.36637799999994,118.95455779999998,120.95504179999989,2.180595999999923,2.000483999999915,2.4046460000001844,2.5881678999999167,113.66152820000002,120.95508900000004,9.7126667,N/A,N/A,N/A
