,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_206,2,2,LowReward_SimPeer,Not an actor,178.0,Shiloh,R,10.23369829999956,10.23369829999956,R,0.8340851000002658,0.8340851000002658,7.871378099999674,10.518331999999646,15.176993499999753,17.177223299999696,2.6469538999999713,2.0002297999999428,2.317442800000208,4.6586499,7.342213999999785,17.177273499999956,12.161013299999922,0.015450399999735964,5.0007479000000785,5.0161982999998145
1,SCN_206,2,0,LowReward_DisPeer,Like writing poems,98.0,Charlie,R,23.3668547999996,23.3668547999996,R,0.6590847999996186,0.6590847999996186,21.182326199999807,23.659524699999565,26.247702899999695,28.247851999999966,2.4771984999997585,2.0001491000002716,3.4557957000001807,2.5881665000001703,20.653274699999656,28.247896899999887,11.063860499999919,N/A,N/A,N/A
2,SCN_206,2,5,HighReward_SimPeer,Like daydreaming,127.0,Shiloh,R,33.23763229999986,33.23763229999986,R,0.6781418000000485,0.6781418000000485,31.02937209999982,33.527943499999765,38.83787789999997,40.83833139999979,2.498571399999946,2.0004534999998214,2.233293599999797,5.309921900000063,30.501430999999684,40.83838829999968,12.584991100000025,N/A,N/A,N/A
3,SCN_206,2,0,LowReward_DisPeer,Like ballet,191.0,Charlie,R,46.78699779999988,46.78699779999988,R,0.9689668999999412,0.9689668999999412,44.2875839999997,47.069859899999756,49.12373179999986,51.12306049999961,2.7822759000000588,1.9993286999997508,2.9129705000000286,2.053860099999838,43.77126939999971,51.12311499999987,10.279213700000128,N/A,N/A,N/A
4,SCN_206,2,0,LowReward_DisPeer,Don't like playing chess,90.0,Charlie,R,58.177186999999776,58.177186999999776,R,1.2722741999996288,1.2722741999996288,55.379335099999935,58.45778379999956,63.68423289999964,65.68420089999972,3.078448699999626,1.9999680000000808,3.7124783999997817,5.226436999999805,54.85664259999976,65.68425349999961,14.555575800000042,N/A,N/A,N/A
5,SCN_206,2,4,HighReward_Computer,Like new people,47.0,Computer,R,73.50287489999982,73.50287489999982,R,0.6515257000000929,0.6515257000000929,71.32186519999959,73.78639959999964,76.65843989999985,78.65838469999971,2.4645344000000478,1.9999447999998665,5.099594899999829,2.872028600000249,70.80425729999979,78.65843579999955,12.968457500000113,N/A,N/A,N/A
6,SCN_206,2,3,HighReward_DisPeer,Don't like dancing,143.0,Charlie,L,83.58008189999964,83.58008189999964,L,0.6432615000003352,0.6432615000003352,81.40852489999997,83.87188689999994,85.92572449999989,87.92564799999991,2.463361999999961,1.9999235000000226,2.208459999999832,2.053826200000003,80.88732319999963,87.92569189999995,9.26152809999985,N/A,N/A,N/A
7,SCN_206,2,5,HighReward_SimPeer,Like baking,23.0,Shiloh,R,95.56251949999978,95.56251949999978,R,0.7368243000000803,0.7368243000000803,93.29536179999968,95.84421199999997,99.26729179999984,101.26680299999998,2.548850200000288,1.9995112000001427,4.829475399999865,3.423067799999899,92.77566449999995,101.26684579999983,13.336319600000024,N/A,N/A,N/A
8,SCN_206,2,4,HighReward_Computer,Don't like Starbucks,50.0,Computer,R,106.52032239999971,106.52032239999971,R,0.8744808000001285,0.8744808000001285,104.11752469999965,106.79798919999985,111.25634899999977,113.25665219999973,2.6804645000001983,2.000303199999962,2.3035265000003164,4.45834590000004,103.59124809999958,113.25670169999967,11.98397150000028,N/A,N/A,N/A
9,SCN_206,2,0,LowReward_DisPeer,Have a job,201.0,Charlie,R,119.14165109999976,119.14165109999976,R,0.6551227999998446,0.6551227999998446,116.96438519999992,119.42151909999984,124.14713129999973,126.1473031999999,2.457133899999917,2.0001719000001685,3.1534989000001588,4.7256013999999595,116.43026259999988,126.14736069999981,12.884817999999996,N/A,N/A,N/A
